"Time(s)","Model1_3.capacitor.v(V)"
0.0091176,2.00000000002207
0.009118,2.00000000002206
0.0091184,2.00000000002204
0.0091188,2.00000000002203
0.0091192,2.00000000002202
0.0091196,2.00000000002201
0.00912,2.000000000022
0.0091204,2.00000000002199
0.0091208,2.00000000002198
0.0091212,2.00000000002197
0.0091216,2.00000000002195
0.009122,2.00000000002194
0.0091224,2.00000000002193
0.0091228,2.00000000002192
0.0091232,2.00000000002191
0.0091236,2.0000000000219
0.009124,2.00000000002189
0.0091244,2.00000000002187
0.0091248,2.00000000002186
0.0091252,2.00000000002185
0.0091256,2.00000000002184
0.009126,2.00000000002183
0.0091264,2.00000000002182
0.0091268,2.00000000002181
0.0091272,2.0000000000218
0.0091276,2.00000000002178
0.009128,2.00000000002177
0.0091284,2.00000000002176
0.0091288,2.00000000002175
0.0091292,2.00000000002174
0.0091296,2.00000000002173
0.00913,2.00000000002172
0.0091304,2.0000000000217
0.0091308,2.00000000002169
0.0091312,2.00000000002168
0.0091316,2.00000000002167
0.009132,2.00000000002166
0.0091324,2.00000000002165
0.0091328,2.00000000002164
0.0091332,2.00000000002162
0.0091336,2.00000000002161
0.009134,2.0000000000216
0.0091344,2.00000000002159
0.0091348,2.00000000002158
0.0091352,2.00000000002157
0.0091356,2.00000000002156
0.009136,2.00000000002155
0.0091364,2.00000000002153
0.0091368,2.00000000002152
0.0091372,2.00000000002151
0.0091376,2.0000000000215
0.009138,2.00000000002149
0.0091384,2.00000000002148
0.0091388,2.00000000002147
0.0091392,2.00000000002145
0.0091396,2.00000000002144
0.00914,2.00000000002143
0.0091404,2.00000000002142
0.0091408,2.00000000002141
0.0091412,2.0000000000214
0.0091416,2.00000000002139
0.009142,2.00000000002138
0.0091424,2.00000000002136
0.0091428,2.00000000002135
0.0091432,2.00000000002134
0.0091436,2.00000000002133
0.009144,2.00000000002132
0.0091444,2.00000000002131
0.0091448,2.0000000000213
0.0091452,2.00000000002128
0.0091456,2.00000000002127
0.009146,2.00000000002126
0.0091464,2.00000000002125
0.0091468,2.00000000002124
0.0091472,2.00000000002123
0.0091476,2.00000000002122
0.009148,2.00000000002121
0.0091484,2.00000000002119
0.0091488,2.00000000002118
0.0091492,2.00000000002117
0.0091496,2.00000000002116
0.00915,2.00000000002115
0.0091504,2.00000000002114
0.0091508,2.00000000002113
0.0091512,2.00000000002111
0.0091516,2.0000000000211
0.009152,2.00000000002109
0.0091524,2.00000000002108
0.0091528,2.00000000002107
0.0091532,2.00000000002106
0.0091536,2.00000000002105
0.009154,2.00000000002104
0.0091544,2.00000000002102
0.0091548,2.00000000002101
0.0091552,2.000000000021
0.0091556,2.00000000002099
0.009156,2.00000000002098
0.0091564,2.00000000002097
0.0091568,2.00000000002096
0.0091572,2.00000000002094
0.0091576,2.00000000002093
0.009158,2.00000000002092
0.0091584,2.00000000002091
0.0091588,2.0000000000209
0.0091592,2.00000000002089
0.0091596,2.00000000002088
0.00916,2.00000000002086
0.0091604,2.00000000002085
0.0091608,2.00000000002084
0.0091612,2.00000000002083
0.0091616,2.00000000002082
0.009162,2.00000000002081
0.0091624,2.0000000000208
0.0091628,2.00000000002079
0.0091632,2.00000000002077
0.0091636,2.00000000002076
0.009164,2.00000000002075
0.0091644,2.00000000002074
0.0091648,2.00000000002073
0.0091652,2.00000000002072
0.0091656,2.00000000002071
0.009166,2.00000000002069
0.0091664,2.00000000002068
0.0091668,2.00000000002067
0.0091672,2.00000000002066
0.0091676,2.00000000002065
0.009168,2.00000000002064
0.0091684,2.00000000002063
0.0091688,2.00000000002062
0.0091692,2.0000000000206
0.0091696,2.00000000002059
0.00917,2.00000000002058
0.0091704,2.00000000002057
0.0091708,2.00000000002056
0.0091712,2.00000000002055
0.0091716,2.00000000002054
0.009172,2.00000000002052
0.0091724,2.00000000002051
0.0091728,2.0000000000205
0.0091732,2.00000000002049
0.0091736,2.00000000002048
0.009174,2.00000000002047
0.0091744,2.00000000002046
0.0091748,2.00000000002044
0.0091752,2.00000000002043
0.0091756,2.00000000002042
0.009176,2.00000000002041
0.0091764,2.0000000000204
0.0091768,2.00000000002039
0.0091772,2.00000000002038
0.0091776,2.00000000002037
0.009178,2.00000000002035
0.0091784,2.00000000002034
0.0091788,2.00000000002033
0.0091792,2.00000000002032
0.0091796,2.00000000002031
0.00918,2.0000000000203
0.0091804,2.00000000002029
0.0091808,2.00000000002027
0.0091812,2.00000000002026
0.0091816,2.00000000002025
0.009182,2.00000000002024
0.0091824,2.00000000002023
0.0091828,2.00000000002022
0.0091832,2.00000000002021
0.0091836,2.0000000000202
0.009184,2.00000000002018
0.0091844,2.00000000002017
0.0091848,2.00000000002016
0.0091852,2.00000000002015
0.0091856,2.00000000002014
0.009186,2.00000000002013
0.0091864,2.00000000002012
0.0091868,2.0000000000201
0.0091872,2.00000000002009
0.0091876,2.00000000002008
0.009188,2.00000000002007
0.0091884,2.00000000002006
0.0091888,2.00000000002005
0.0091892,2.00000000002004
0.0091896,2.00000000002003
0.00919,2.00000000002001
0.0091904,2.00000000002
0.0091908,2.00000000001999
0.0091912,2.00000000001998
0.0091916,2.00000000001997
0.009192,2.00000000001996
0.0091924,2.00000000001995
0.0091928,2.00000000001993
0.0091932,2.00000000001992
0.0091936,2.00000000001991
0.009194,2.0000000000199
0.0091944,2.00000000001989
0.0091948,2.00000000001988
0.0091952,2.00000000001987
0.0091956,2.00000000001986
0.009196,2.00000000001984
0.0091964,2.00000000001983
0.0091968,2.00000000001982
0.0091972,2.00000000001981
0.0091976,2.0000000000198
0.009198,2.00000000001979
0.0091984,2.00000000001978
0.0091988,2.00000000001976
0.0091992,2.00000000001975
0.0091996,2.00000000001974
0.0092,2.00000000001973
0.0092004,2.00000000001972
0.0092008,2.00000000001971
0.0092012,2.0000000000197
0.0092016,2.00000000001969
0.009202,2.00000000001967
0.0092024,2.00000000001966
0.0092028,2.00000000001965
0.0092032,2.00000000001964
0.0092036,2.00000000001963
0.009204,2.00000000001962
0.0092044,2.00000000001961
0.0092048,2.00000000001959
0.0092052,2.00000000001958
0.0092056,2.00000000001957
0.009206,2.00000000001956
0.0092064,2.00000000001955
0.0092068,2.00000000001954
0.0092072,2.00000000001953
0.0092076,2.00000000001952
0.009208,2.0000000000195
0.0092084,2.00000000001949
0.0092088,2.00000000001948
0.0092092,2.00000000001947
0.0092096,2.00000000001946
0.00921,2.00000000001945
0.0092104,2.00000000001944
0.0092108,2.00000000001942
0.0092112,2.00000000001941
0.0092116,2.0000000000194
0.009212,2.00000000001939
0.0092124,2.00000000001938
0.0092128,2.00000000001937
0.0092132,2.00000000001936
0.0092136,2.00000000001934
0.009214,2.00000000001933
0.0092144,2.00000000001932
0.0092148,2.00000000001931
0.0092152,2.0000000000193
0.0092156,2.00000000001929
0.009216,2.00000000001928
0.0092164,2.00000000001927
0.0092168,2.00000000001925
0.0092172,2.00000000001924
0.0092176,2.00000000001923
0.009218,2.00000000001922
0.0092184,2.00000000001921
0.0092188,2.0000000000192
0.0092192,2.00000000001919
0.0092196,2.00000000001917
0.00922,2.00000000001916
0.0092204,2.00000000001915
0.0092208,2.00000000001914
0.0092212,2.00000000001913
0.0092216,2.00000000001912
0.009222,2.00000000001911
0.0092224,2.0000000000191
0.0092228,2.00000000001908
0.0092232,2.00000000001907
0.0092236,2.00000000001906
0.009224,2.00000000001905
0.0092244,2.00000000001904
0.0092248,2.00000000001903
0.0092252,2.00000000001902
0.0092256,2.000000000019
0.009226,2.00000000001899
0.0092264,2.00000000001898
0.0092268,2.00000000001897
0.0092272,2.00000000001896
0.0092276,2.00000000001895
0.009228,2.00000000001894
0.0092284,2.00000000001893
0.0092288,2.00000000001891
0.0092292,2.0000000000189
0.0092296,2.00000000001889
0.00923,2.00000000001888
0.0092304,2.00000000001887
0.0092308,2.00000000001886
0.0092312,2.00000000001885
0.0092316,2.00000000001883
0.009232,2.00000000001882
0.0092324,2.00000000001881
0.0092328,2.0000000000188
0.0092332,2.00000000001879
0.0092336,2.00000000001878
0.009234,2.00000000001877
0.0092344,2.00000000001876
0.0092348,2.00000000001874
0.0092352,2.00000000001873
0.0092356,2.00000000001872
0.009236,2.00000000001871
0.0092364,2.0000000000187
0.0092368,2.00000000001869
0.0092372,2.00000000001868
0.0092376,2.00000000001866
0.009238,2.00000000001865
0.0092384,2.00000000001864
0.0092388,2.00000000001863
0.0092392,2.00000000001862
0.0092396,2.00000000001861
0.00924,2.0000000000186
0.0092404,2.00000000001859
0.0092408,2.00000000001857
0.0092412,2.00000000001856
0.0092416,2.00000000001855
0.009242,2.00000000001854
0.0092424,2.00000000001853
0.0092428,2.00000000001852
0.0092432,2.00000000001851
0.0092436,2.00000000001849
0.009244,2.00000000001848
0.0092444,2.00000000001847
0.0092448,2.00000000001846
0.0092452,2.00000000001845
0.0092456,2.00000000001844
0.009246,2.00000000001843
0.0092464,2.00000000001841
0.0092468,2.0000000000184
0.0092472,2.00000000001839
0.0092476,2.00000000001838
0.009248,2.00000000001837
0.0092484,2.00000000001836
0.0092488,2.00000000001835
0.0092492,2.00000000001834
0.0092496,2.00000000001832
0.00925,2.00000000001831
0.0092504,2.0000000000183
0.0092508,2.00000000001829
0.0092512,2.00000000001828
0.0092516,2.00000000001827
0.009252,2.00000000001826
0.0092524,2.00000000001824
0.0092528,2.00000000001823
0.0092532,2.00000000001822
0.0092536,2.00000000001821
0.009254,2.0000000000182
0.0092544,2.00000000001819
0.0092548,2.00000000001818
0.0092552,2.00000000001817
0.0092556,2.00000000001815
0.009256,2.00000000001814
0.0092564,2.00000000001813
0.0092568,2.00000000001812
0.0092572,2.00000000001811
0.0092576,2.0000000000181
0.009258,2.00000000001809
0.0092584,2.00000000001807
0.0092588,2.00000000001806
0.0092592,2.00000000001805
0.0092596,2.00000000001804
0.00926,2.00000000001803
0.0092604,2.00000000001802
0.0092608,2.00000000001801
0.0092612,2.00000000001799
0.0092616,2.00000000001798
0.009262,2.00000000001797
0.0092624,2.00000000001796
0.0092628,2.00000000001795
0.0092632,2.00000000001794
0.0092636,2.00000000001793
0.009264,2.00000000001792
0.0092644,2.0000000000179
0.0092648,2.00000000001789
0.0092652,2.00000000001788
0.0092656,2.00000000001787
0.009266,2.00000000001786
0.0092664,2.00000000001785
0.0092668,2.00000000001784
0.0092672,2.00000000001782
0.0092676,2.00000000001781
0.009268,2.0000000000178
0.0092684,2.00000000001779
0.0092688,2.00000000001778
0.0092692,2.00000000001777
0.0092696,2.00000000001776
0.00927,2.00000000001775
0.0092704,2.00000000001773
0.0092708,2.00000000001772
0.0092712,2.00000000001771
0.0092716,2.0000000000177
0.009272,2.00000000001769
0.0092724,2.00000000001768
0.0092728,2.00000000001767
0.0092732,2.00000000001765
0.0092736,2.00000000001764
0.009274,2.00000000001763
0.0092744,2.00000000001762
0.0092748,2.00000000001761
0.0092752,2.0000000000176
0.0092756,2.00000000001759
0.009276,2.00000000001758
0.0092764,2.00000000001756
0.0092768,2.00000000001755
0.0092772,2.00000000001754
0.0092776,2.00000000001753
0.009278,2.00000000001752
0.0092784,2.00000000001751
0.0092788,2.0000000000175
0.0092792,2.00000000001748
0.0092796,2.00000000001747
0.00928,2.00000000001746
0.0092804,2.00000000001745
0.0092808,2.00000000001744
0.0092812,2.00000000001743
0.0092816,2.00000000001742
0.009282,2.00000000001741
0.0092824,2.00000000001739
0.0092828,2.00000000001738
0.0092832,2.00000000001737
0.0092836,2.00000000001736
0.009284,2.00000000001735
0.0092844,2.00000000001734
0.0092848,2.00000000001733
0.0092852,2.00000000001731
0.0092856,2.0000000000173
0.009286,2.00000000001729
0.0092864,2.00000000001728
0.0092868,2.00000000001727
0.0092872,2.00000000001726
0.0092876,2.00000000001725
0.009288,2.00000000001724
0.0092884,2.00000000001722
0.0092888,2.00000000001721
0.0092892,2.0000000000172
0.0092896,2.00000000001719
0.00929,2.00000000001718
0.0092904,2.00000000001717
0.0092908,2.00000000001716
0.0092912,2.00000000001714
0.0092916,2.00000000001713
0.009292,2.00000000001712
0.0092924,2.00000000001711
0.0092928,2.0000000000171
0.0092932,2.00000000001709
0.0092936,2.00000000001708
0.009294,2.00000000001707
0.0092944,2.00000000001705
0.0092948,2.00000000001704
0.0092952,2.00000000001703
0.0092956,2.00000000001702
0.009296,2.00000000001701
0.0092964,2.000000000017
0.0092968,2.00000000001699
0.0092972,2.00000000001697
0.0092976,2.00000000001696
0.009298,2.00000000001695
0.0092984,2.00000000001694
0.0092988,2.00000000001693
0.0092992,2.00000000001692
0.0092996,2.00000000001691
0.0093,2.00000000001689
0.0093004,2.00000000001688
0.0093008,2.00000000001687
0.0093012,2.00000000001686
0.0093016,2.00000000001685
0.009302,2.00000000001684
0.0093024,2.00000000001683
0.0093028,2.00000000001682
0.0093032,2.0000000000168
0.0093036,2.00000000001679
0.009304,2.00000000001678
0.0093044,2.00000000001677
0.0093048,2.00000000001676
0.0093052,2.00000000001675
0.0093056,2.00000000001674
0.009306,2.00000000001672
0.0093064,2.00000000001671
0.0093068,2.0000000000167
0.0093072,2.00000000001669
0.0093076,2.00000000001668
0.009308,2.00000000001667
0.0093084,2.00000000001666
0.0093088,2.00000000001665
0.0093092,2.00000000001663
0.0093096,2.00000000001662
0.00931,2.00000000001661
0.0093104,2.0000000000166
0.0093108,2.00000000001659
0.0093112,2.00000000001658
0.0093116,2.00000000001657
0.009312,2.00000000001655
0.0093124,2.00000000001654
0.0093128,2.00000000001653
0.0093132,2.00000000001652
0.0093136,2.00000000001651
0.009314,2.0000000000165
0.0093144,2.00000000001649
0.0093148,2.00000000001648
0.0093152,2.00000000001646
0.0093156,2.00000000001645
0.009316,2.00000000001644
0.0093164,2.00000000001643
0.0093168,2.00000000001642
0.0093172,2.00000000001641
0.0093176,2.0000000000164
0.009318,2.00000000001638
0.0093184,2.00000000001637
0.0093188,2.00000000001636
0.0093192,2.00000000001635
0.0093196,2.00000000001634
0.00932,2.00000000001633
0.0093204,2.00000000001632
0.0093208,2.00000000001631
0.0093212,2.00000000001629
0.0093216,2.00000000001628
0.009322,2.00000000001627
0.0093224,2.00000000001626
0.0093228,2.00000000001625
0.0093232,2.00000000001624
0.0093236,2.00000000001623
0.009324,2.00000000001621
0.0093244,2.0000000000162
0.0093248,2.00000000001619
0.0093252,2.00000000001618
0.0093256,2.00000000001617
0.009326,2.00000000001616
0.0093264,2.00000000001615
0.0093268,2.00000000001614
0.0093272,2.00000000001612
0.0093276,2.00000000001611
0.009328,2.0000000000161
0.0093284,2.00000000001609
0.0093288,2.00000000001608
0.0093292,2.00000000001607
0.0093296,2.00000000001606
0.00933,2.00000000001604
0.0093304,2.00000000001603
0.0093308,2.00000000001602
0.0093312,2.00000000001601
0.0093316,2.000000000016
0.009332,2.00000000001599
0.0093324,2.00000000001598
0.0093328,2.00000000001596
0.0093332,2.00000000001595
0.0093336,2.00000000001594
0.009334,2.00000000001593
0.0093344,2.00000000001592
0.0093348,2.00000000001591
0.0093352,2.0000000000159
0.0093356,2.00000000001589
0.009336,2.00000000001587
0.0093364,2.00000000001586
0.0093368,2.00000000001585
0.0093372,2.00000000001584
0.0093376,2.00000000001583
0.009338,2.00000000001582
0.0093384,2.00000000001581
0.0093388,2.00000000001579
0.0093392,2.00000000001578
0.0093396,2.00000000001577
0.00934,2.00000000001576
0.0093404,2.00000000001575
0.0093408,2.00000000001574
0.0093412,2.00000000001573
0.0093416,2.00000000001572
0.009342,2.0000000000157
0.0093424,2.00000000001569
0.0093428,2.00000000001568
0.0093432,2.00000000001567
0.0093436,2.00000000001566
0.009344,2.00000000001565
0.0093444,2.00000000001564
0.0093448,2.00000000001562
0.0093452,2.00000000001561
0.0093456,2.0000000000156
0.009346,2.00000000001559
0.0093464,2.00000000001558
0.0093468,2.00000000001557
0.0093472,2.00000000001556
0.0093476,2.00000000001554
0.009348,2.00000000001553
0.0093484,2.00000000001552
0.0093488,2.00000000001551
0.0093492,2.0000000000155
0.0093496,2.00000000001549
0.00935,2.00000000001548
0.0093504,2.00000000001547
0.0093508,2.00000000001545
0.0093512,2.00000000001544
0.0093516,2.00000000001543
0.009352,2.00000000001542
0.0093524,2.00000000001541
0.0093528,2.0000000000154
0.0093532,2.00000000001539
0.0093536,2.00000000001537
0.009354,2.00000000001536
0.0093544,2.00000000001535
0.0093548,2.00000000001534
0.0093552,2.00000000001533
0.0093556,2.00000000001532
0.009356,2.00000000001531
0.0093564,2.0000000000153
0.0093568,2.00000000001528
0.0093572,2.00000000001527
0.0093576,2.00000000001526
0.009358,2.00000000001525
0.0093584,2.00000000001524
0.0093588,2.00000000001523
0.0093592,2.00000000001522
0.0093596,2.0000000000152
0.00936,2.00000000001519
0.0093604,2.00000000001518
0.0093608,2.00000000001517
0.0093612,2.00000000001516
0.0093616,2.00000000001515
0.009362,2.00000000001514
0.0093624,2.00000000001513
0.0093628,2.00000000001511
0.0093632,2.0000000000151
0.0093636,2.00000000001509
0.009364,2.00000000001508
0.0093644,2.00000000001507
0.0093648,2.00000000001506
0.0093652,2.00000000001505
0.0093656,2.00000000001503
0.009366,2.00000000001502
0.0093664,2.00000000001501
0.0093668,2.000000000015
0.0093672,2.00000000001499
0.0093676,2.00000000001498
0.009368,2.00000000001497
0.0093684,2.00000000001496
0.0093688,2.00000000001494
0.0093692,2.00000000001493
0.0093696,2.00000000001492
0.00937,2.00000000001491
0.0093704,2.0000000000149
0.0093708,2.00000000001489
0.0093712,2.00000000001488
0.0093716,2.00000000001486
0.009372,2.00000000001485
0.0093724,2.00000000001484
0.0093728,2.00000000001483
0.0093732,2.00000000001482
0.0093736,2.00000000001481
0.009374,2.0000000000148
0.0093744,2.00000000001479
0.0093748,2.00000000001477
0.0093752,2.00000000001476
0.0093756,2.00000000001475
0.009376,2.00000000001474
0.0093764,2.00000000001473
0.0093768,2.00000000001472
0.0093772,2.00000000001471
0.0093776,2.00000000001469
0.009378,2.00000000001468
0.0093784,2.00000000001467
0.0093788,2.00000000001466
0.0093792,2.00000000001465
0.0093796,2.00000000001464
0.00938,2.00000000001463
0.0093804,2.00000000001461
0.0093808,2.0000000000146
0.0093812,2.00000000001459
0.0093816,2.00000000001458
0.009382,2.00000000001457
0.0093824,2.00000000001456
0.0093828,2.00000000001455
0.0093832,2.00000000001454
0.0093836,2.00000000001452
0.009384,2.00000000001451
0.0093844,2.0000000000145
0.0093848,2.00000000001449
0.0093852,2.00000000001448
0.0093856,2.00000000001447
0.009386,2.00000000001446
0.0093864,2.00000000001444
0.0093868,2.00000000001443
0.0093872,2.00000000001442
0.0093876,2.00000000001441
0.009388,2.0000000000144
0.0093884,2.00000000001439
0.0093888,2.00000000001438
0.0093892,2.00000000001437
0.0093896,2.00000000001435
0.00939,2.00000000001434
0.0093904,2.00000000001433
0.0093908,2.00000000001432
0.0093912,2.00000000001431
0.0093916,2.0000000000143
0.009392,2.00000000001429
0.0093924,2.00000000001427
0.0093928,2.00000000001426
0.0093932,2.00000000001425
0.0093936,2.00000000001424
0.009394,2.00000000001423
0.0093944,2.00000000001422
0.0093948,2.00000000001421
0.0093952,2.0000000000142
0.0093956,2.00000000001418
0.009396,2.00000000001417
0.0093964,2.00000000001416
0.0093968,2.00000000001415
0.0093972,2.00000000001414
0.0093976,2.00000000001413
0.009398,2.00000000001412
0.0093984,2.0000000000141
0.0093988,2.00000000001409
0.0093992,2.00000000001408
0.0093996,2.00000000001407
0.0094,2.00000000001406
0.0094004,2.00000000001405
0.0094008,2.00000000001404
0.0094012,2.00000000001403
0.0094016,2.00000000001401
0.009402,2.000000000014
0.0094024,2.00000000001399
0.0094028,2.00000000001398
0.0094032,2.00000000001397
0.0094036,2.00000000001396
0.009404,2.00000000001395
0.0094044,2.00000000001393
0.0094048,2.00000000001392
0.0094052,2.00000000001391
0.0094056,2.0000000000139
0.009406,2.00000000001389
0.0094064,2.00000000001388
0.0094068,2.00000000001387
0.0094072,2.00000000001386
0.0094076,2.00000000001384
0.009408,2.00000000001383
0.0094084,2.00000000001382
0.0094088,2.00000000001381
0.0094092,2.0000000000138
0.0094096,2.00000000001379
0.00941,2.00000000001378
0.0094104,2.00000000001376
0.0094108,2.00000000001375
0.0094112,2.00000000001374
0.0094116,2.00000000001373
0.009412,2.00000000001372
0.0094124,2.00000000001371
0.0094128,2.0000000000137
0.0094132,2.00000000001369
0.0094136,2.00000000001367
0.009414,2.00000000001366
0.0094144,2.00000000001365
0.0094148,2.00000000001364
0.0094152,2.00000000001363
0.0094156,2.00000000001362
0.009416,2.00000000001361
0.0094164,2.00000000001359
0.0094168,2.00000000001358
0.0094172,2.00000000001357
0.0094176,2.00000000001356
0.009418,2.00000000001355
0.0094184,2.00000000001354
0.0094188,2.00000000001353
0.0094192,2.00000000001351
0.0094196,2.0000000000135
0.00942,2.00000000001349
0.0094204,2.00000000001348
0.0094208,2.00000000001347
0.0094212,2.00000000001346
0.0094216,2.00000000001345
0.009422,2.00000000001344
0.0094224,2.00000000001342
0.0094228,2.00000000001341
0.0094232,2.0000000000134
0.0094236,2.00000000001339
0.009424,2.00000000001338
0.0094244,2.00000000001337
0.0094248,2.00000000001336
0.0094252,2.00000000001334
0.0094256,2.00000000001333
0.009426,2.00000000001332
0.0094264,2.00000000001331
0.0094268,2.0000000000133
0.0094272,2.00000000001329
0.0094276,2.00000000001328
0.009428,2.00000000001327
0.0094284,2.00000000001325
0.0094288,2.00000000001324
0.0094292,2.00000000001323
0.0094296,2.00000000001322
0.00943,2.00000000001321
0.0094304,2.0000000000132
0.0094308,2.00000000001319
0.0094312,2.00000000001317
0.0094316,2.00000000001316
0.009432,2.00000000001315
0.0094324,2.00000000001314
0.0094328,2.00000000001313
0.0094332,2.00000000001312
0.0094336,2.00000000001311
0.009434,2.00000000001309
0.0094344,2.00000000001308
0.0094348,2.00000000001307
0.0094352,2.00000000001306
0.0094356,2.00000000001305
0.009436,2.00000000001304
0.0094364,2.00000000001303
0.0094368,2.00000000001302
0.0094372,2.000000000013
0.0094376,2.00000000001299
0.009438,2.00000000001298
0.0094384,2.00000000001297
0.0094388,2.00000000001296
0.0094392,2.00000000001295
0.0094396,2.00000000001294
0.00944,2.00000000001292
0.0094404,2.00000000001291
0.0094408,2.0000000000129
0.0094412,2.00000000001289
0.0094416,2.00000000001288
0.009442,2.00000000001287
0.0094424,2.00000000001286
0.0094428,2.00000000001285
0.0094432,2.00000000001283
0.0094436,2.00000000001282
0.009444,2.00000000001281
0.0094444,2.0000000000128
0.0094448,2.00000000001279
0.0094452,2.00000000001278
0.0094456,2.00000000001277
0.009446,2.00000000001275
0.0094464,2.00000000001274
0.0094468,2.00000000001273
0.0094472,2.00000000001272
0.0094476,2.00000000001271
0.009448,2.0000000000127
0.0094484,2.00000000001269
0.0094488,2.00000000001268
0.0094492,2.00000000001266
0.0094496,2.00000000001265
0.00945,2.00000000001264
0.0094504,2.00000000001263
0.0094508,2.00000000001262
0.0094512,2.00000000001261
0.0094516,2.0000000000126
0.009452,2.00000000001258
0.0094524,2.00000000001257
0.0094528,2.00000000001256
0.0094532,2.00000000001255
0.0094536,2.00000000001254
0.009454,2.00000000001253
0.0094544,2.00000000001252
0.0094548,2.00000000001251
0.0094552,2.00000000001249
0.0094556,2.00000000001248
0.009456,2.00000000001247
0.0094564,2.00000000001246
0.0094568,2.00000000001245
0.0094572,2.00000000001244
0.0094576,2.00000000001243
0.009458,2.00000000001241
0.0094584,2.0000000000124
0.0094588,2.00000000001239
0.0094592,2.00000000001238
0.0094596,2.00000000001237
0.00946,2.00000000001236
0.0094604,2.00000000001235
0.0094608,2.00000000001234
0.0094612,2.00000000001232
0.0094616,2.00000000001231
0.009462,2.0000000000123
0.0094624,2.00000000001229
0.0094628,2.00000000001228
0.0094632,2.00000000001227
0.0094636,2.00000000001226
0.009464,2.00000000001224
0.0094644,2.00000000001223
0.0094648,2.00000000001222
0.0094652,2.00000000001221
0.0094656,2.0000000000122
0.009466,2.00000000001219
0.0094664,2.00000000001218
0.0094668,2.00000000001216
0.0094672,2.00000000001215
0.0094676,2.00000000001214
0.009468,2.00000000001213
0.0094684,2.00000000001212
0.0094688,2.00000000001211
0.0094692,2.0000000000121
0.0094696,2.00000000001209
0.00947,2.00000000001207
0.0094704,2.00000000001206
0.0094708,2.00000000001205
0.0094712,2.00000000001204
0.0094716,2.00000000001203
0.009472,2.00000000001202
0.0094724,2.00000000001201
0.0094728,2.00000000001199
0.0094732,2.00000000001198
0.0094736,2.00000000001197
0.009474,2.00000000001196
0.0094744,2.00000000001195
0.0094748,2.00000000001194
0.0094752,2.00000000001193
0.0094756,2.00000000001192
0.009476,2.0000000000119
0.0094764,2.00000000001189
0.0094768,2.00000000001188
0.0094772,2.00000000001187
0.0094776,2.00000000001186
0.009478,2.00000000001185
0.0094784,2.00000000001184
0.0094788,2.00000000001182
0.0094792,2.00000000001181
0.0094796,2.0000000000118
0.00948,2.00000000001179
0.0094804,2.00000000001178
0.0094808,2.00000000001177
0.0094812,2.00000000001176
0.0094816,2.00000000001175
0.009482,2.00000000001173
0.0094824,2.00000000001172
0.0094828,2.00000000001171
0.0094832,2.0000000000117
0.0094836,2.00000000001169
0.009484,2.00000000001168
0.0094844,2.00000000001167
0.0094848,2.00000000001165
0.0094852,2.00000000001164
0.0094856,2.00000000001163
0.009486,2.00000000001162
0.0094864,2.00000000001161
0.0094868,2.0000000000116
0.0094872,2.00000000001159
0.0094876,2.00000000001158
0.009488,2.00000000001156
0.0094884,2.00000000001155
0.0094888,2.00000000001154
0.0094892,2.00000000001153
0.0094896,2.00000000001152
0.00949,2.00000000001151
0.0094904,2.0000000000115
0.0094908,2.00000000001148
0.0094912,2.00000000001147
0.0094916,2.00000000001146
0.009492,2.00000000001145
0.0094924,2.00000000001144
0.0094928,2.00000000001143
0.0094932,2.00000000001142
0.0094936,2.00000000001141
0.009494,2.00000000001139
0.0094944,2.00000000001138
0.0094948,2.00000000001137
0.0094952,2.00000000001136
0.0094956,2.00000000001135
0.009496,2.00000000001134
0.0094964,2.00000000001133
0.0094968,2.00000000001131
0.0094972,2.0000000000113
0.0094976,2.00000000001129
0.009498,2.00000000001128
0.0094984,2.00000000001127
0.0094988,2.00000000001126
0.0094992,2.00000000001125
0.0094996,2.00000000001124
0.0095,2.00000000001122
0.0095004,2.00000000001121
0.0095008,2.0000000000112
0.0095012,2.00000000001119
0.0095016,2.00000000001118
0.009502,2.00000000001117
0.0095024,2.00000000001116
0.0095028,2.00000000001114
0.0095032,2.00000000001113
0.0095036,2.00000000001112
0.009504,2.00000000001111
0.0095044,2.0000000000111
0.0095048,2.00000000001109
0.0095052,2.00000000001108
0.0095056,2.00000000001106
0.009506,2.00000000001105
0.0095064,2.00000000001104
0.0095068,2.00000000001103
0.0095072,2.00000000001102
0.0095076,2.00000000001101
0.009508,2.000000000011
0.0095084,2.00000000001099
0.0095088,2.00000000001097
0.0095092,2.00000000001096
0.0095096,2.00000000001095
0.00951,2.00000000001094
0.0095104,2.00000000001093
0.0095108,2.00000000001092
0.0095112,2.00000000001091
0.0095116,2.00000000001089
0.009512,2.00000000001088
0.0095124,2.00000000001087
0.0095128,2.00000000001086
0.0095132,2.00000000001085
0.0095136,2.00000000001084
0.009514,2.00000000001083
0.0095144,2.00000000001082
0.0095148,2.0000000000108
0.0095152,2.00000000001079
0.0095156,2.00000000001078
0.009516,2.00000000001077
0.0095164,2.00000000001076
0.0095168,2.00000000001075
0.0095172,2.00000000001074
0.0095176,2.00000000001072
0.009518,2.00000000001071
0.0095184,2.0000000000107
0.0095188,2.00000000001069
0.0095192,2.00000000001068
0.0095196,2.00000000001067
0.00952,2.00000000001066
0.0095204,2.00000000001064
0.0095208,2.00000000001063
0.0095212,2.00000000001062
0.0095216,2.00000000001061
0.009522,2.0000000000106
0.0095224,2.00000000001059
